NR_CN   Clio-A  Clio-B  Clio-C	Empty Clover-A  Clover-B  Clover-C  Empty2  HERD-A  HERD-B HERD-C
1	7.671	7.37	7.228	0     8.124	  7.58	    7.39    0       7.143   8.093  8.473
2	14.138  13.792  13.012  0     16.513    16.109    15.764    0       17.855  16.018 16.88
3	23.87   22.759  21.613  0     26.108    25.508    23.668    0       25.413  25.242 25.422
4	29.773  28.988  28.875  0     36.868    35.391    31.533    0       31.931  30.124 30.011

#https://docs.google.com/spreadsheets/d/1oYvfLmrZP0PFvA9QuKpnQn2hFinfX6vVr1bGqEqttCk/edit#gid=1146888601
