# num-CNs	Clio-PC	Clio-Read	1-READ	2-SEND
1		3.207	5.501		3.9	2.182
2		4.043	10.787		9.665	2.186
3		7.507	43.183		32.64	2.205
4		11.895	85.7		63.35	2.241
