0	43.15644708	55.31674018
0.08333333333	35.95661081	54.51407553
0.1666666667	33.69513328	52.61387125
0.25	30.04316451	50.27222254
0.3333333333	31.7375971	51.33457649
0.4166666667	31.04008377	50.54383739
0.5	36.1186329	51.92714884
0.5833333333	36.32255902	52.64289095
0.6666666667	36.18634045	53.27395422
0.75	35.12345012	52.75297538
0.8333333333	39.67281036	53.94003142
0.9166666667	38.19737239	53.06104252
1	39.33605483	52.58392341
1.083333333	38.21383093	56.20981737
1.166666667	43.79776085	64.3997404
1.25	35.1486824	61.66069416
1.333333333	33.27987812	59.29864387
1.416666667	33.54507613	54.62713626
1.5	28.38135949	50.94151765
1.583333333	31.98493141	52.80592137
1.666666667	32.10749047	51.94855165
1.75	26.64902131	49.82106843
1.833333333	32.35758567	52.14862407
1.916666667	27.24275703	52.11020491
2	31.40429931	53.76477202
2.083333333	35.88817593	54.68838018
2.166666667	31.16686595	53.22426018
2.25	32.65162985	54.89007462
2.333333333	34.3603313	60.69146375
2.416666667	28.13837393	50.54674928
2.5	39.43224294	59.41037083
2.583333333	33.05780653	59.61643823
2.666666667	37.23182786	62.72251268
2.75	30.88558265	51.92904531
2.833333333	35.86600787	53.79513337
2.916666667	27.33315307	42.01501789
3	38.42291318	53.413661
3.083333333	39.33205635	55.82111629
3.166666667	43.00022467	49.38083661
3.25	32.27796647	48.21930172
3.333333333	32.28230008	52.66332314
3.416666667	30.13421172	52.36067088
3.5	35.47129476	53.44346671
3.583333333	40.31016758	55.25159237
3.666666667	33.11617669	53.30062795
3.75	35.71562453	55.24501123
3.833333333	40.47599391	57.02210267
3.916666667	29.74885378	50.06410118
4	30.43571973	49.32985187
4.083333333	26.74742194	41.36021156
4.166666667	35.3183219	52.47845472
4.25	29.03186213	47.97655243
4.333333333	25.54809214	45.91805476
4.416666667	31.87152702	50.10520108
4.5	34.07073114	51.67130324
4.583333333	29.68450115	55.90402805
4.666666667	32.35493147	55.69828278
4.75	28.63615765	57.05416463
4.833333333	22.91614623	55.81332583
4.916666667	23.50051791	57.64850648
5	23.02949733	57.02831211
5.083333333	22.84559786	55.25252832
5.166666667	26.25971059	56.97184046
5.25	24.62258695	55.2940882
5.333333333	25.76960523	54.51518332
5.416666667	25.90803121	50.73447062
5.5	19.66077686	44.93594681
5.583333333	21.04011424	42.92547602
5.666666667	20.19233435	42.8743259
5.75	23.06795887	43.32309788
5.833333333	20.74172125	41.91527673
5.916666667	21.98870145	45.50353375
6	27.64351103	49.92607344
6.083333333	22.56405559	44.43742139
6.166666667	22.68941356	45.38924421
6.25	23.91936404	45.53428522
6.333333333	33.71246765	53.23326006
6.416666667	30.49372428	50.63466847
6.5	25.50572734	46.68412104
6.583333333	21.84827113	44.391194
6.666666667	18.61697638	43.56682303
6.75	21.37643184	43.56413286
6.833333333	19.54322925	45.3657882
6.916666667	20.6807121	46.89362531
7	23.14940212	49.91930144
7.083333333	25.1358111	50.41456399
7.166666667	19.68788271	47.23052241
7.25	18.20516755	44.86160624
7.333333333	17.78411272	42.81874004
7.416666667	14.79684692	40.48422066
7.5	17.79116908	40.95526137
7.583333333	18.89413557	42.84979311
7.666666667	18.43838157	43.46958215
7.75	16.91123382	43.0060237
7.833333333	19.79745239	43.53333037
7.916666667	18.38515613	43.26843544
8	16.67619956	41.93056104
8.083333333	20.28449353	46.70005966
8.166666667	16.86431074	45.16522166
8.25	16.29195735	45.53630154
8.333333333	20.69124143	47.82557516
8.416666667	18.24525514	44.27983599
8.5	27.71792078	45.69894764
8.583333333	23.65738386	50.14408014
8.666666667	23.44164509	51.35599089
8.75	24.2863214	50.93401907
8.833333333	25.20698018	48.91722642
8.916666667	26.00007236	47.41899001
9	24.34014852	46.46923438
9.083333333	24.02633282	48.04412395
9.166666667	28.685	50.43691889
9.25	28.95780274	50.38526375
9.333333333	25.38563596	46.79989606
9.416666667	19.1803351	42.62628465
9.5	18.82349962	42.01397448
9.583333333	20.07046459	43.79683965
9.666666667	17.22132141	41.27511273
9.75	16.75822164	39.82730938
9.833333333	16.16868241	39.23336464
9.916666667	22.06714395	44.20320056
10	24.70351103	44.57628469
10.08333333	21.10488956	43.75556799
10.16666667	27.97434498	48.82763167
10.25	24.87778751	45.36937689
10.33333333	25.51243718	48.31697965
10.41666667	25.33623762	47.05672401
10.5	28.69301217	46.1354977
10.58333333	23.44271517	45.79802478
10.66666667	26.01944401	48.57099759
10.75	27.84790938	49.09741192
10.83333333	23.40412414	45.42178788
10.91666667	21.98025132	43.50864306
11	22.24092536	43.59971007
11.08333333	18.14727723	39.7562391
11.16666667	14.49125666	37.1863992
11.25	12.69003047	36.06485567
11.33333333	13.20374714	36.40750964
11.41666667	15.87932216	39.20957061
11.5	12.89025514	37.26745602
11.58333333	10.87296268	35.37558914
11.66666667	12.3477799	36.33359876
11.75	11.35196117	35.85049436
11.83333333	11.35198401	35.85749915
11.91666667	11.7669802	35.81006209
