0	33.89529632	45.95652253
0.003472222222	34.50222523	46.24394963
0.006944444444	34.22144416	45.74851864
0.01041666667	43.78928823	46.4136695
0.01388888889	40.55089271	45.61215938
0.01736111111	45.23074749	46.67948613
0.02083333333	39.66559113	47.01113366
0.02430555556	33.97745259	46.67397114
0.02777777778	34.7930319	47.6748767
0.03125	37.70593999	47.96703423
0.03472222222	40.77008115	48.53770769
0.03819444444	38.42204072	48.32464837
0.04166666667	37.5695812	48.43667103
0.04513888889	35.28670445	48.21020694
0.04861111111	33.9354035	47.1772379
0.05208333333	31.39391371	46.10184346
0.05555555556	29.92114658	45.17179549
0.05902777778	30.47402436	45.20174103
0.0625	30.59485805	45.25292966
0.06597222222	29.6047054	45.25126999
0.06944444444	31.4843948	45.35749751
0.07291666667	33.48274065	45.95113533
0.07638888889	32.80553548	45.99027374
0.07986111111	32.33315962	45.90595042
0.08333333333	34.05130121	45.94778746
0.08680555556	34.6292156	45.89986366
0.09027777778	34.70499242	45.94134948
0.09375	32.21496086	45.58611751
0.09722222222	31.75892394	45.36000915
0.1006944444	31.61956076	45.30634595
0.1041666667	31.75527203	45.42728412
0.1076388889	30.73147287	45.70466316
0.1111111111	30.50172078	45.54158464
0.1145833333	32.55095611	45.79293499
0.1180555556	34.3346082	46.77623876
0.1215277778	32.43112275	46.99308542
0.125	32.99092435	46.69738413
0.1284722222	33.20610964	46.42172703
0.1319444444	32.89901253	46.00013286
0.1354166667	32.74941644	45.96929116
0.1388888889	33.38693272	47.08761858
0.1423611111	32.73339816	46.8933612
0.1458333333	32.04966118	46.57102468
0.1493055556	31.79235049	46.5677816
0.1527777778	32.47683219	46.80176204
0.15625	31.81821465	47.09095154
0.1597222222	32.49110608	47.43349668
0.1631944444	31.16713119	47.27501933
0.1666666667	32.09950003	47.26854137
0.1701388889	31.79158011	47.17700814
0.1736111111	30.21149623	47.00919011
0.1770833333	33.07506948	47.5185811
0.1805555556	31.46491906	47.85969112
0.1840277778	32.44443428	47.86080071
0.1875	31.90691497	47.75296611
0.1909722222	30.75189554	47.70730969
0.1944444444	30.03351281	47.79779468
0.1979166667	30.39750464	47.80064542
0.2013888889	30.92836028	47.9230193
0.2048611111	31.68568444	48.06439051
0.2083333333	31.59890471	48.23537162
0.2118055556	31.07872785	48.27229698
0.2152777778	33.55511991	48.73618707
0.21875	30.81868759	49.11966313
0.2222222222	32.06947648	49.22052067
0.2256944444	30.94841738	49.17726299
0.2291666667	32.60940625	49.34878184
0.2326388889	31.84577929	49.57286433
0.2361111111	30.99992171	49.24593776
0.2395833333	29.57457019	49.06743792
0.2430555556	31.04361222	48.99821351
0.2465277778	31.30951914	48.90998364
0.25	32.59901181	48.95347882
0.2534722222	31.13893191	49.05205533
0.2569444444	29.42932199	48.5382648
0.2604166667	27.41087563	48.27376592
0.2638888889	27.95097299	48.49473737
0.2673611111	28.94631635	48.31279072
0.2708333333	29.47541754	48.41652014
0.2743055556	29.47524385	48.65771538
0.2777777778	29.67437877	48.42029388
0.28125	29.01630773	48.30744451
0.2847222222	31.33924959	48.45167875
0.2881944444	31.01086877	48.37877563
0.2916666667	31.42294747	48.35462833
0.2951388889	32.07824353	48.30168937
0.2986111111	30.82423432	48.26373494
0.3020833333	29.80437953	48.2828755
0.3055555556	30.85942825	48.56707816
0.3090277778	32.17633709	48.89833691
0.3125	33.36968231	49.02786656
0.3159722222	33.98035045	49.3788424
0.3194444444	34.38869014	49.28978612
0.3229166667	36.93960744	48.04714019
0.3263888889	37.58260527	46.36604395
0.3298611111	36.57354772	46.27193132
0.3333333333	37.36961596	46.30835514
0.3368055556	35.97976206	46.44619345
0.3402777778	36.50804053	46.38363384
0.34375	35.61046014	46.55111005
0.3472222222	35.25953313	46.84411248
0.3506944444	34.61457347	47.09370517
0.3541666667	35.19199789	47.39307464
0.3576388889	34.84551431	47.3251125
0.3611111111	35.64805132	46.31639166
0.3645833333	34.66508029	45.65310664
0.3680555556	36.01073359	45.52623853
0.3715277778	35.94698391	47.7099344
0.375	40.07083851	46.87765403
0.3784722222	41.39658248	46.48196581
0.3819444444	37.42510748	45.91064402
0.3854166667	35.15764684	45.82573951
0.3888888889	33.19394806	45.41334824
0.3923611111	33.46578869	45.92720798
0.3958333333	35.36694053	45.89042831
0.3993055556	35.39105586	46.1541605
0.4027777778	34.84402895	46.03262706
0.40625	34.00804204	45.96944768
0.4097222222	34.43943525	45.61454377
0.4131944444	34.93911397	45.58594487
0.4166666667	35.68745204	45.91040314
0.4201388889	35.84741839	45.60003664
0.4236111111	35.98317231	45.48398959
0.4270833333	35.37859698	45.24681853
0.4305555556	34.93617304	45.40031497
0.4340277778	33.84485588	45.10971473
0.4375	34.50454183	44.31182591
0.4409722222	45.15696306	48.40755849
0.4444444444	47.7010872	49.4033412
0.4479166667	47.03560004	49.53278017
0.4513888889	47.26833808	49.485899
0.4548611111	41.169881	49.53550296
0.4583333333	35.8586664	49.26505384
0.4618055556	34.3505138	48.79888674
0.4652777778	33.9624527	48.41047274
0.46875	34.34410164	48.11087159
0.4722222222	36.39799066	48.72853565
0.4756944444	35.83951696	49.15529669
0.4791666667	35.68938166	49.40574545
0.4826388889	35.52496708	49.7351302
0.4861111111	35.75017291	50.28229191
0.4895833333	34.64854288	49.95067537
0.4930555556	34.62490628	49.74020395
0.4965277778	34.77461465	49.95503236
0.5	35.50409904	50.35176176
0.5034722222	35.08799033	50.72798132
0.5069444444	35.03193521	50.99326581
0.5104166667	35.5385385	51.4179454
0.5138888889	35.00558736	51.89669372
